Epoch	Train-loss	Val-loss	Train-mIoU	Val-mIoU	learningRate
1		2.4125		1.9008		0.0000		11.8013		0.00020000
2		1.6897		1.5542		0.0000		15.3669		0.00020000
3		1.3635		1.3978		0.0000		17.9423		0.00020000
4		1.1664		1.1014		0.0000		24.7805		0.00020000
5		0.9847		0.9680		0.0000		27.6417		0.00020000
6		0.8429		0.9813		0.0000		29.0113		0.00020000
7		0.8169		0.8563		0.0000		31.9977		0.00020000
8		0.7295		0.8436		0.0000		31.8618		0.00020000
9		0.6913		0.7909		0.0000		34.4108		0.00020000
10		0.6489		0.7689		0.0000		35.7161		0.00020000
11		0.6310		0.7481		0.0000		35.5165		0.00020000
12		0.5737		0.7115		0.0000		38.4893		0.00020000
13		0.5597		0.7119		0.0000		37.3925		0.00020000
14		0.5338		0.7140		0.0000		38.1324		0.00020000
15		0.5428		0.6717		0.0000		38.9992		0.00020000
16		0.5025		0.7311		0.0000		37.3117		0.00020000
17		0.4996		0.6827		0.0000		38.7678		0.00020000
18		0.4844		0.6596		0.0000		39.5389		0.00020000
19		0.4731		0.6478		0.0000		41.7802		0.00020000
20		0.4627		0.6544		0.0000		42.0307		0.00020000
21		0.4542		0.6398		0.0000		43.5942		0.00020000
22		0.4412		0.6164		0.0000		43.4808		0.00020000
23		0.4248		0.6434		0.0000		43.5431		0.00020000
24		0.4352		0.6749		0.0000		44.0956		0.00020000
25		0.4074		0.5986		0.0000		46.6770		0.00020000
26		0.4144		0.6305		0.0000		45.4646		0.00020000
27		0.4086		0.6421		0.0000		44.9271		0.00020000
28		0.3934		0.6296		0.0000		43.9682		0.00020000
29		0.3889		0.6581		0.0000		42.9393		0.00020000
30		0.3958		0.6203		0.0000		46.4713		0.00020000
31		0.3766		0.5957		0.0000		46.6965		0.00020000
32		0.3699		0.6113		0.0000		47.3489		0.00020000
33		0.3650		0.6067		0.0000		47.7803		0.00020000
34		0.3699		0.6161		0.0000		46.5659		0.00020000
35		0.3711		0.6220		0.0000		48.6840		0.00020000
36		0.3641		0.6060		0.0000		47.9172		0.00020000
37		0.3654		0.6083		0.0000		49.0998		0.00020000
38		0.3679		0.6685		0.0000		47.4599		0.00020000
39		0.3892		0.6022		0.0000		49.6633		0.00020000
40		0.3591		0.5898		0.0000		50.2811		0.00020000
41		0.3447		0.6482		0.0000		48.1711		0.00020000
42		0.3508		0.5913		0.0000		50.6206		0.00020000
43		0.3433		0.6045		0.0000		50.0661		0.00020000
44		0.3335		0.5935		0.0000		48.4566		0.00020000
45		0.3210		0.6095		0.0000		51.2697		0.00020000
46		0.3259		0.6090		0.0000		49.5670		0.00020000
47		0.3322		0.6011		0.0000		49.8916		0.00020000
48		0.3362		0.6089		0.0000		49.0472		0.00020000
49		0.3334		0.6058		0.0000		50.5371		0.00020000
50		0.3246		0.6074		0.0000		51.0452		0.00020000
51		0.3165		0.5914		0.0000		49.2268		0.00020000
52		0.3210		0.5912		0.0000		49.2810		0.00020000
53		0.3453		0.6515		0.0000		48.3062		0.00020000
54		0.3322		0.5902		0.0000		51.7994		0.00020000
55		0.3141		0.6407		0.0000		50.0196		0.00020000
56		0.3245		0.6156		0.0000		51.0197		0.00020000
57		0.3260		0.6915		0.0000		48.4377		0.00020000
58		0.3370		0.6423		0.0000		48.6914		0.00020000
59		0.3420		0.5899		0.0000		49.8763		0.00020000
60		0.3061		0.5923		0.0000		50.2290		0.00020000
61		0.2945		0.6149		0.0000		50.5245		0.00020000
62		0.2968		0.6189		0.0000		51.9066		0.00020000
63		0.3066		0.6131		0.0000		50.9532		0.00020000
64		0.2862		0.6135		0.0000		50.6443		0.00020000
65		0.2855		0.6635		0.0000		49.6058		0.00020000
66		0.3175		0.5966		0.0000		50.1954		0.00020000
67		0.3095		0.6178		0.0000		51.0452		0.00020000
68		0.2980		0.6157		0.0000		50.2706		0.00020000
69		0.2859		0.6192		0.0000		50.5447		0.00020000
70		0.2876		0.6549		0.0000		51.0835		0.00020000
71		0.2863		0.5915		0.0000		51.5549		0.00020000
72		0.2849		0.5997		0.0000		51.5089		0.00020000
73		0.2834		0.5982		0.0000		51.2818		0.00020000
74		0.2799		0.6271		0.0000		49.9233		0.00020000
75		0.3057		0.6800		0.0000		50.2466		0.00020000
76		0.3180		0.6070		0.0000		50.3593		0.00020000
77		0.2804		0.6211		0.0000		51.4783		0.00020000
78		0.2855		0.6307		0.0000		50.4192		0.00020000
79		0.2851		0.6151		0.0000		50.5622		0.00020000
80		0.2809		0.6121		0.0000		51.1676		0.00020000
81		0.2733		0.6170		0.0000		52.4449		0.00020000
82		0.2820		0.6122		0.0000		52.0467		0.00020000
83		0.2668		0.6450		0.0000		51.4764		0.00020000
84		0.2708		0.6276		0.0000		52.1449		0.00020000
85		0.2723		0.6132		0.0000		51.2915		0.00020000
86		0.2716		0.6284		0.0000		50.9089		0.00020000
87		0.2742		0.6383		0.0000		52.6086		0.00020000
88		0.3223		0.6834		0.0000		46.4146		0.00020000
89		0.3104		0.6062		0.0000		49.3214		0.00020000
90		0.2735		0.6149		0.0000		53.6990		0.00020000
91		0.2686		0.6147		0.0000		50.7859		0.00020000
92		0.2682		0.6153		0.0000		51.6482		0.00020000
93		0.2560		0.6206		0.0000		51.3522		0.00020000
94		0.2457		0.6185		0.0000		51.7942		0.00020000
95		0.2543		0.6430		0.0000		51.5000		0.00020000
96		0.2555		0.6254		0.0000		52.0886		0.00020000
97		0.2522		0.6343		0.0000		49.4843		0.00020000
98		0.2670		0.6208		0.0000		51.0965		0.00020000
99		0.2603		0.6175		0.0000		51.1432		0.00020000
100		0.2574		0.6483		0.0000		51.4425		0.00020000
101		0.2516		0.6170		0.0000		51.4322		0.00020000
102		0.2557		0.6433		0.0000		50.1171		0.00020000
103		0.2681		0.6470		0.0000		48.5683		0.00020000
104		0.2648		0.6359		0.0000		52.4872		0.00020000
105		0.2515		0.6339		0.0000		52.1393		0.00020000
106		0.2406		0.6243		0.0000		53.3151		0.00016000
107		0.2348		0.6214		0.0000		52.9419		0.00016000
108		0.2359		0.6328		0.0000		52.6928		0.00016000
109		0.2301		0.6386		0.0000		52.9505		0.00016000
110		0.2413		0.7641		0.0000		48.9608		0.00016000
111		0.2616		0.6486		0.0000		51.5125		0.00016000
112		0.2536		0.6354		0.0000		52.2790		0.00016000
113		0.2446		0.6219		0.0000		51.7487		0.00016000
114		0.2301		0.6338		0.0000		52.2363		0.00016000
115		0.2313		0.6440		0.0000		52.0602		0.00016000
116		0.2358		0.6454		0.0000		52.6888		0.00016000
117		0.2285		0.6552		0.0000		53.4864		0.00016000
118		0.2270		0.6596		0.0000		53.4209		0.00016000
119		0.2362		0.6364		0.0000		52.6311		0.00016000
120		0.2381		0.6494		0.0000		53.2887		0.00016000
121		0.2390		0.6631		0.0000		53.1955		0.00016000
122		0.2306		0.6409		0.0000		53.5508		0.00016000
123		0.2264		0.6404		0.0000		53.0389		0.00016000
124		0.2266		0.6407		0.0000		51.3393		0.00016000
125		0.2510		0.6501		0.0000		52.1024		0.00016000
126		0.2369		0.6346		0.0000		53.3156		0.00016000
127		0.2266		0.6694		0.0000		53.5383		0.00016000
128		0.2159		0.6464		0.0000		53.3299		0.00016000
129		0.2337		0.6403		0.0000		52.6874		0.00016000
130		0.2277		0.6544		0.0000		53.0597		0.00016000
131		0.2249		0.6534		0.0000		53.2995		0.00016000
132		0.2173		0.6631		0.0000		53.2958		0.00016000
133		0.2181		0.6561		0.0000		52.1845		0.00016000
134		0.2271		0.6684		0.0000		53.7336		0.00016000
135		0.2220		0.6520		0.0000		53.2707		0.00016000
136		0.2212		0.6653		0.0000		53.4608		0.00016000
137		0.2138		0.6590		0.0000		54.4654		0.00016000
138		0.2138		0.6759		0.0000		53.9850		0.00016000
139		0.2128		0.6543		0.0000		53.9799		0.00016000
140		0.2099		0.6704		0.0000		53.9732		0.00016000
141		0.2152		0.6838		0.0000		53.0137		0.00016000
142		0.2209		0.6568		0.0000		53.9593		0.00016000
143		0.2293		0.6509		0.0000		51.6528		0.00016000
144		0.2284		0.6731		0.0000		53.2877		0.00016000
145		0.2317		0.6590		0.0000		53.6012		0.00016000
146		0.2240		0.6764		0.0000		54.5110		0.00016000
147		0.2124		0.6664		0.0000		54.8251		0.00016000
148		0.2117		0.6741		0.0000		54.0854		0.00016000
149		0.2150		0.7015		0.0000		54.0658		0.00016000
150		0.2117		0.7012		0.0000		53.9271		0.00016000
